digits,workload,pair_index,order_slot,mode,iterations,ns_per_op,cpu_ns_per_op
12,halfway_ties.FP64.mul,6,1,toward_zero,1048576,2.749443054,2.621194839
12,halfway_ties.FP64.mul,7,0,toward_zero,1048576,2.647342682,2.559950829
12,halfway_ties.FP64.mul,7,1,nearest_even,1048576,2.638332367,2.615942001
12,halfway_ties.FP64.mul,8,0,nearest_even,1048576,2.791475296,2.622220039
12,halfway_ties.FP64.mul,8,1,toward_zero,1048576,2.633574486,2.618396759
12,exact_chain.FP64.mul,0,0,nearest_even,1048576,3.947342873,3.656235695
12,exact_chain.FP64.mul,0,1,toward_zero,1048576,3.856973648,3.701855659
12,exact_chain.FP64.mul,1,0,toward_zero,1048576,3.765230179,3.692369461
12,exact_chain.FP64.mul,1,1,nearest_even,1048576,3.844754219,3.694176674
12,exact_chain.FP64.mul,2,0,nearest_even,1048576,3.693732262,3.682164192
12,exact_chain.FP64.mul,2,1,toward_zero,1048576,3.850707054,3.693887711
12,exact_chain.FP64.mul,3,0,toward_zero,1048576,3.812315941,3.691346169
12,exact_chain.FP64.mul,3,1,nearest_even,1048576,3.714666367,3.689024925
12,exact_chain.FP64.mul,4,0,nearest_even,1048576,3.989229202,3.685067177
12,exact_chain.FP64.mul,4,1,toward_zero,1048576,3.717342377,3.691929817
12,exact_chain.FP64.mul,5,0,toward_zero,1048576,3.836804390,3.698117256
12,exact_chain.FP64.mul,5,1,nearest_even,1048576,3.676877975,3.649448395
12,exact_chain.FP64.mul,6,0,nearest_even,1048576,3.801108360,3.651658058
12,exact_chain.FP64.mul,6,1,toward_zero,1048576,3.816080093,3.693666458
12,exact_chain.FP64.mul,7,0,toward_zero,1048576,3.716176033,3.692119598
12,exact_chain.FP64.mul,7,1,nearest_even,1048576,3.810577393,3.675133705
12,exact_chain.FP64.mul,8,0,nearest_even,1048576,3.795871735,3.647108078
12,exact_chain.FP64.mul,8,1,toward_zero,1048576,3.835504532,3.693228722
12,inexact_chain.FP64.mul,0,0,nearest_even,1048576,4.797545433,4.648628235
12,inexact_chain.FP64.mul,0,1,toward_zero,1048576,3.687245369,3.681753159
12,inexact_chain.FP64.mul,1,0,toward_zero,1048576,3.835017204,3.692874908
12,inexact_chain.FP64.mul,1,1,nearest_even,1048576,4.791421890,4.646869659
12,inexact_chain.FP64.mul,2,0,nearest_even,1048576,4.905188560,4.640535355
12,inexact_chain.FP64.mul,2,1,toward_zero,1048576,3.725338936,3.687942505
12,inexact_chain.FP64.mul,3,0,toward_zero,1048576,3.842374802,3.692639351
12,inexact_chain.FP64.mul,3,1,nearest_even,1048576,4.738058090,4.713101387
12,inexact_chain.FP64.mul,4,0,nearest_even,1048576,4.920810699,4.739358902
12,inexact_chain.FP64.mul,4,1,toward_zero,1048576,3.925987244,3.767392159
12,inexact_chain.FP64.mul,5,0,toward_zero,1048576,3.770771980,3.755267143
12,inexact_chain.FP64.mul,5,1,nearest_even,1048576,5.078157425,4.740711212
12,inexact_chain.FP64.mul,6,0,nearest_even,1048576,4.896016121,4.737991333
12,inexact_chain.FP64.mul,6,1,toward_zero,1048576,3.759879112,3.754734039
12,inexact_chain.FP64.mul,7,0,toward_zero,1048576,3.910556793,3.765376091
12,inexact_chain.FP64.mul,7,1,nearest_even,1048576,4.881350517,4.737607956
12,inexact_chain.FP64.mul,8,0,nearest_even,1048576,4.742214203,4.728189468
12,inexact_chain.FP64.mul,8,1,toward_zero,1048576,3.913479805,3.766990662
12,throughput4096.FP64.div,0,0,toward_zero,1048576,2.612019539,2.462273598
12,throughput4096.FP64.div,0,1,nearest_even,1048576,2.554451942,2.423482895
12,throughput4096.FP64.div,1,0,nearest_even,1048576,2.437855721,2.424589157
12,throughput4096.FP64.div,1,1,toward_zero,1048576,2.653696060,2.472373009
12,throughput4096.FP64.div,2,0,toward_zero,1048576,2.484282494,2.469124794
12,throughput4096.FP64.div,2,1,nearest_even,1048576,2.411303520,2.408375740
12,throughput4096.FP64.div,3,0,nearest_even,1048576,2.599388123,2.428258896
12,throughput4096.FP64.div,3,1,toward_zero,1048576,2.477441788,2.465588570
12,throughput4096.FP64.div,4,0,toward_zero,1048576,2.593827248,2.472057343
12,throughput4096.FP64.div,4,1,nearest_even,1048576,2.469654083,2.420528412
12,throughput4096.FP64.div,5,0,nearest_even,1048576,2.415039062,2.410084724
12,throughput4096.FP64.div,5,1,toward_zero,1048576,2.641504288,2.473441124
12,throughput4096.FP64.div,6,0,toward_zero,1048576,2.481894493,2.469019890
12,throughput4096.FP64.div,6,1,nearest_even,1048576,2.586364746,2.429453850
12,throughput4096.FP64.div,7,0,nearest_even,1048576,2.601804733,2.431097031
12,throughput4096.FP64.div,7,1,toward_zero,1048576,2.483661652,2.471251488
12,throughput4096.FP64.div,8,0,toward_zero,1048576,2.677631378,2.477829933
12,throughput4096.FP64.div,8,1,nearest_even,1048576,2.465134621,2.419890404
12,throughput256.FP64.div,0,0,toward_zero,1048576,2.478262901,2.474693298
