digits,workload,pair_index,order_slot,mode,iterations,ns_per_op,cpu_ns_per_op
12,halfway_ties.FP64.mul,6,1,toward_zero,1048576,2.535251617,2.532556534
12,halfway_ties.FP64.mul,7,0,toward_zero,1048576,2.532947540,2.525565147
12,halfway_ties.FP64.mul,7,1,nearest_even,1048576,2.730720520,2.726346016
12,halfway_ties.FP64.mul,8,0,nearest_even,1048576,2.733615875,2.729527473
12,halfway_ties.FP64.mul,8,1,toward_zero,1048576,2.541930199,2.535719872
12,exact_chain.FP64.mul,0,0,nearest_even,1048576,3.767519951,3.762167931
12,exact_chain.FP64.mul,0,1,toward_zero,1048576,3.811785698,3.806508064
12,exact_chain.FP64.mul,1,0,toward_zero,1048576,3.789896011,3.784245491
12,exact_chain.FP64.mul,1,1,nearest_even,1048576,3.719268799,3.713407516
12,exact_chain.FP64.mul,2,0,nearest_even,1048576,3.742944717,3.738747597
12,exact_chain.FP64.mul,2,1,toward_zero,1048576,3.818752289,3.812490463
12,exact_chain.FP64.mul,3,0,toward_zero,1048576,3.816334724,3.811344147
12,exact_chain.FP64.mul,3,1,nearest_even,1048576,3.795867920,3.790438652
12,exact_chain.FP64.mul,4,0,nearest_even,1048576,3.799480438,3.794468880
12,exact_chain.FP64.mul,4,1,toward_zero,1048576,3.801553726,3.796372414
12,exact_chain.FP64.mul,5,0,toward_zero,1048576,3.804524422,3.798331261
12,exact_chain.FP64.mul,5,1,nearest_even,1048576,3.714214325,3.708079338
12,exact_chain.FP64.mul,6,0,nearest_even,1048576,3.766391754,3.760466576
12,exact_chain.FP64.mul,6,1,toward_zero,1048576,3.796355247,3.791112900
12,exact_chain.FP64.mul,7,0,toward_zero,1048576,3.797320366,3.792082787
12,exact_chain.FP64.mul,7,1,nearest_even,1048576,3.771273613,3.766829491
12,exact_chain.FP64.mul,8,0,nearest_even,1048576,3.814002991,3.805418968
12,exact_chain.FP64.mul,8,1,toward_zero,1048576,3.814785957,3.808801651
12,inexact_chain.FP64.mul,0,0,nearest_even,1048576,4.635926247,4.629844666
12,inexact_chain.FP64.mul,0,1,toward_zero,1048576,3.786906242,3.782030106
12,inexact_chain.FP64.mul,1,0,toward_zero,1048576,3.803646088,3.799122810
