digits,workload,pair_index,order_slot,mode,iterations,ns_per_op,cpu_ns_per_op
12,throughput4096.FP64.mul,0,0,nearest_even,1048576,2.657882690,2.652343750
12,throughput4096.FP64.mul,0,1,toward_zero,1048576,2.433682442,2.430151939
12,throughput4096.FP64.mul,1,0,toward_zero,1048576,2.473105431,2.467616081
12,throughput4096.FP64.mul,1,1,nearest_even,1048576,2.659936905,2.614022255
12,throughput4096.FP64.mul,2,0,nearest_even,1048576,2.596417427,2.590095520
12,throughput4096.FP64.mul,2,1,toward_zero,1048576,2.425208092,2.420099258
12,throughput4096.FP64.mul,3,0,toward_zero,1048576,2.414745331,2.409809113
12,throughput4096.FP64.mul,3,1,nearest_even,1048576,2.627709389,2.593182564
12,throughput4096.FP64.mul,4,0,nearest_even,1048576,2.613176346,2.607922554
12,throughput4096.FP64.mul,4,1,toward_zero,1048576,2.439329147,2.435158730
12,throughput4096.FP64.mul,5,0,toward_zero,1048576,2.453948021,2.450712204
12,throughput4096.FP64.mul,5,1,nearest_even,1048576,2.638993263,2.594949722
12,throughput4096.FP64.mul,6,0,nearest_even,1048576,2.608934402,2.602823257
12,throughput4096.FP64.mul,6,1,toward_zero,1048576,2.449379921,2.445295334
12,throughput4096.FP64.mul,7,0,toward_zero,1048576,2.415002823,2.410154343
12,throughput4096.FP64.mul,7,1,nearest_even,1048576,2.620811462,2.587489128
12,throughput4096.FP64.mul,8,0,nearest_even,1048576,2.598471642,2.593181610
12,throughput4096.FP64.mul,8,1,toward_zero,1048576,2.413646698,2.408517838
12,throughput256.FP64.mul,0,0,nearest_even,1048576,2.568069458,2.563038826
12,throughput256.FP64.mul,0,1,toward_zero,1048576,2.487895966,2.460476875
12,throughput256.FP64.mul,1,0,toward_zero,1048576,2.436539650,2.425097466
12,throughput256.FP64.mul,1,1,nearest_even,1048576,2.575751305,2.572621346
12,throughput256.FP64.mul,2,0,nearest_even,1048576,2.587503433,2.582434654
12,throughput256.FP64.mul,2,1,toward_zero,1048576,2.426115036,2.421665192
12,throughput256.FP64.mul,3,0,toward_zero,1048576,2.500346184,2.461977005
12,throughput256.FP64.mul,3,1,nearest_even,1048576,2.606067657,2.601274490
12,throughput256.FP64.mul,4,0,nearest_even,1048576,2.587589264,2.582777977
12,throughput256.FP64.mul,4,1,toward_zero,1048576,2.418748856,2.415474892
12,throughput256.FP64.mul,5,0,toward_zero,1048576,2.505820274,2.471484184
12,throughput256.FP64.mul,5,1,nearest_even,1048576,2.578513145,2.573755264
12,throughput256.FP64.mul,6,0,nearest_even,1048576,2.571986198,2.569284439
12,throughput256.FP64.mul,6,1,toward_zero,1048576,2.406470299,2.402004242
12,throughput256.FP64.mul,7,0,toward_zero,1048576,2.502199173,2.470329285
12,throughput256.FP64.mul,7,1,nearest_even,1048576,2.599303246,2.594403267
12,throughput256.FP64.mul,8,0,nearest_even,1048576,2.601606369,2.596821785
