digits,workload,pair_index,order_slot,mode,iterations,ns_per_op,cpu_ns_per_op
12,throughput4096.FP64.mul,0,0,nearest_even,1048576,2.670019150,2.666532516
12,throughput4096.FP64.mul,0,1,toward_zero,1048576,2.492712975,2.489878654
12,throughput4096.FP64.mul,1,0,toward_zero,1048576,2.491308212,2.490154266
12,throughput4096.FP64.mul,1,1,nearest_even,1048576,2.687991142,2.681744576
12,throughput4096.FP64.mul,2,0,nearest_even,1048576,2.677242279,2.674176216
12,throughput4096.FP64.mul,2,1,toward_zero,1048576,2.492846489,2.490840912
12,throughput4096.FP64.mul,3,0,toward_zero,1048576,2.493906975,2.490793228
12,throughput4096.FP64.mul,3,1,nearest_even,1048576,2.678694725,2.675064087
12,throughput4096.FP64.mul,4,0,nearest_even,1048576,2.673668861,2.669505119
12,throughput4096.FP64.mul,4,1,toward_zero,1048576,2.490276337,2.488101006
12,throughput4096.FP64.mul,5,0,toward_zero,1048576,2.492435455,2.490028381
12,throughput4096.FP64.mul,5,1,nearest_even,1048576,2.670315742,2.667051315
12,throughput4096.FP64.mul,6,0,nearest_even,1048576,2.682497978,2.679927826
12,throughput4096.FP64.mul,6,1,toward_zero,1048576,2.491881371,2.488644600
12,throughput4096.FP64.mul,7,0,toward_zero,1048576,2.494575500,2.491491318
12,throughput4096.FP64.mul,7,1,nearest_even,1048576,2.693113327,2.689435005
12,throughput4096.FP64.mul,8,0,nearest_even,1048576,2.687800407,2.684581757
12,throughput4096.FP64.mul,8,1,toward_zero,1048576,2.492406845,2.490029335
12,throughput256.FP64.mul,0,0,nearest_even,1048576,2.713196754,2.710263252
12,throughput256.FP64.mul,0,1,toward_zero,1048576,2.479021072,2.475563049
12,throughput256.FP64.mul,1,0,toward_zero,1048576,2.494997025,2.493499756
12,throughput256.FP64.mul,1,1,nearest_even,1048576,2.728617668,2.725085258
12,throughput256.FP64.mul,2,0,nearest_even,1048576,2.713120461,2.709805489
12,throughput256.FP64.mul,2,1,toward_zero,1048576,2.495292664,2.493363380
12,throughput256.FP64.mul,3,0,toward_zero,1048576,2.498110771,2.494874001
12,throughput256.FP64.mul,3,1,nearest_even,1048576,2.727691650,2.724663734
12,throughput256.FP64.mul,4,0,nearest_even,1048576,2.748921394,2.746112823
12,throughput256.FP64.mul,4,1,toward_zero,1048576,2.496219635,2.494099617
12,throughput256.FP64.mul,5,0,toward_zero,1048576,2.488355637,2.485539436
12,throughput256.FP64.mul,5,1,nearest_even,1048576,2.722446442,2.720124245
12,throughput256.FP64.mul,6,0,nearest_even,1048576,2.712881088,2.709238052
12,throughput256.FP64.mul,6,1,toward_zero,1048576,2.494404793,2.492466927
12,throughput256.FP64.mul,7,0,toward_zero,1048576,2.497365952,2.494264603
12,throughput256.FP64.mul,7,1,nearest_even,1048576,2.742357254,2.739997864
12,throughput256.FP64.mul,8,0,nearest_even,1048576,2.725388527,2.722572327
12,throughput256.FP64.mul,8,1,toward_zero,1048576,2.481534004,2.480016708
12,exact_results.FP64.mul,0,0,nearest_even,1048576,2.575284004,2.572515488
12,exact_results.FP64.mul,0,1,toward_zero,1048576,2.475734711,2.473500252
12,exact_results.FP64.mul,1,0,toward_zero,1048576,2.480176926,2.475218773
12,exact_results.FP64.mul,1,1,nearest_even,1048576,2.511956215,2.509281158
12,exact_results.FP64.mul,2,0,nearest_even,1048576,2.585918427,2.582449913
12,exact_results.FP64.mul,2,1,toward_zero,1048576,2.478323936,2.474637032
12,exact_results.FP64.mul,3,0,toward_zero,1048576,2.476603508,2.474685669
12,exact_results.FP64.mul,3,1,nearest_even,1048576,2.573574066,2.570156097
12,exact_results.FP64.mul,4,0,nearest_even,1048576,2.574099541,2.570670128
12,exact_results.FP64.mul,4,1,toward_zero,1048576,2.468520164,2.466641426
12,exact_results.FP64.mul,5,0,toward_zero,1048576,2.441834450,2.439419746
12,exact_results.FP64.mul,5,1,nearest_even,1048576,2.526240349,2.522896767
12,exact_results.FP64.mul,6,0,nearest_even,1048576,2.524166107,2.522094727
12,exact_results.FP64.mul,6,1,toward_zero,1048576,2.435441971,2.432415009
12,exact_results.FP64.mul,7,0,toward_zero,1048576,2.436578751,2.434191704
12,exact_results.FP64.mul,7,1,nearest_even,1048576,2.578360558,2.574969292
12,exact_results.FP64.mul,8,0,nearest_even,1048576,2.556261063,2.552422523
12,exact_results.FP64.mul,8,1,toward_zero,1048576,2.438164711,2.436103821
12,halfway_ties.FP64.mul,0,0,nearest_even,1048576,2.605840683,2.602507591
